kind,path,sha256,source_loading_seconds,receiver_loading_seconds,mapper_initialization_seconds,checkpoint_load_seconds
mapper_checkpoint,secondary/tasks/atcoder__abc370_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_FIXED_M.json,1091678beb3730562a25279ddcb392b98e67f28916e1d3840209e73ba7fb6fe1,,,,0.46193906804546714
mapper_checkpoint,secondary/tasks/atcoder__abc370_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_H.json,23642f61b9852faeb3eb7e1ec8f611a01f0d952766a0cac1473cfeecc5c5230d,,,,0.4382714689709246
mapper_checkpoint,secondary/tasks/atcoder__abc370_e/mapper_loads/4todmkdu2u83rd_secondary_0_1789844696165057636_ROTATING_M.json,f1537634b54210c5be4ad5400a5e1c9cc204cf07d5184f0dd7f1e5de601c1c38,,,,0.4284300971776247
mapper_checkpoint,secondary/tasks/atcoder__abc370_f/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_H.json,57af72233876d54200be48f89ae0bd507a13c4fee34fc0d76b247f8e17d3f26b,,,,0.3752441890537739
mapper_checkpoint,secondary/tasks/atcoder__abc370_f/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_M.json,09d540b9fa13921513c0e6f16577caafbbdf640a9a4d4c607388256baa42d4a3,,,,0.3905657632276416
mapper_checkpoint,secondary/tasks/atcoder__abc370_f/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_H.json,21b2af55599948cdaf7e496f422440ae3f7e22b39b5c004f9cc513719279435d,,,,0.39901805436238647
mapper_checkpoint,secondary/tasks/atcoder__abc371_b/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_H.json,f00e7d2e324b781055a9b07465f23d65e800dc30d21e53c5a82bb30a32e39a9f,,,,0.5127612678334117
mapper_checkpoint,secondary/tasks/atcoder__abc371_b/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_M.json,fd7145b3cb32536fefbc0207541b1167c5b97bebab0d212e77ab07ea950387a2,,,,0.5065560163930058
mapper_checkpoint,secondary/tasks/atcoder__abc371_b/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_M.json,4620c97975df5754b8cd0ac08901f5c7526602b903df851ef86b96ea67f10d71,,,,0.5102928159758449
mapper_checkpoint,secondary/tasks/atcoder__abc371_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_H.json,9674d0bb65294d4bc3df2fb7c9b3d377c5dc4d4854f9ad7590796c08d419fb21,,,,0.5026879655197263
mapper_checkpoint,secondary/tasks/atcoder__abc371_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_FIXED_M.json,d5193a74e96fa32d127d347d868d53f5ed5b26920cfebec3b2f42c3c50e71e43,,,,0.5054526319727302
mapper_checkpoint,secondary/tasks/atcoder__abc371_c/mapper_loads/wm3eark6ucql22_secondary_0_1789839717223250707_ROTATING_H.json,113375e700f5e909d265b4772b262b69cd16edc50b403b74acee02f2399a414b,,,,0.4998753806576133
mapper_checkpoint,secondary/tasks/atcoder__abc372_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_H.json,2d2132cdcd59e731fe9af615a9c1fd3fb741bfabe9e576412c56f9c28d4ecf71,,,,0.38341193785890937
mapper_checkpoint,secondary/tasks/atcoder__abc372_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_FIXED_M.json,1236c6614af1ce414861eb6bca8f4b4ce9d24111ece059a44a7bffa603515c2f,,,,0.37806866504251957
mapper_checkpoint,secondary/tasks/atcoder__abc372_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_H.json,41bc3c997ea916a0763e010b1c36900c0fd61ec44698856aa078dd098841c598,,,,0.3691264670342207
mapper_checkpoint,secondary/tasks/atcoder__abc372_g/mapper_loads/ydjoi2v9ndg67d_secondary_0_1789842150848628052_ROTATING_M.json,44ece57e97bdd006be7420f13b3030bc3e8ec08bc9c3cfbd4d904b7f314890ab,,,,0.3900205963291228
mapper_checkpoint,secondary/tasks/atcoder__abc373_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,5e60fde4c264c2f7dfcd6b809d6238acbfc6fd93b082eba6a782e76a788577f7,,,,0.41683476511389017
mapper_checkpoint,secondary/tasks/atcoder__abc373_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,da8efaecccfdc4865ff4a1836783f0682cd22bc0130b2a2647cfde18b3beea0e,,,,0.41152576776221395
mapper_checkpoint,secondary/tasks/atcoder__abc373_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,03b155bf7a6e160f1f4637099e2c5e846cfc8d522192464bdd6021fd5d63514d,,,,0.41462195198982954
mapper_checkpoint,secondary/tasks/atcoder__abc373_a/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,e9d8524d61fdf558e8b3dbbbf42476d1117f8f4fb42e018155bebbc67272e503,,,,0.41288259206339717
mapper_checkpoint,secondary/tasks/atcoder__abc373_b/mapper_loads/fjpaf9ioc9vbqu_secondary_1_1789866695545896148_FIXED_H.json,38db1b0f1f64c983f5adda68080f3a67ddabb79cbde83d2c186d21c59d0110d6,,,,3.857305125333369
mapper_checkpoint,secondary/tasks/atcoder__abc373_b/mapper_loads/fjpaf9ioc9vbqu_secondary_1_1789866695545896148_FIXED_M.json,d9ad2807707ac0e60e720b2bab7954bb05a1099b01166cf79eef64c4ca54dd01,,,,2.630335994064808
mapper_checkpoint,secondary/tasks/atcoder__abc373_b/mapper_loads/fjpaf9ioc9vbqu_secondary_1_1789866695545896148_ROTATING_M.json,a6457ff9d2e4d8f50c694d1dac23f1db7f6bab878aff7194ec1a7d1e6600f615,,,,2.978744007181376
mapper_checkpoint,secondary/tasks/atcoder__abc373_c/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,6a47a3666243401d026ce85b984d4656fa2fd016876af3d34d8871f6d0db4ed3,,,,0.40445095393806696
mapper_checkpoint,secondary/tasks/atcoder__abc373_c/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,78ced599bba15b503b732aff068cf1b21002c8aeec4b82802e86c837275b72b1,,,,0.4122598022222519
mapper_checkpoint,secondary/tasks/atcoder__abc373_c/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,cf1a31d08f6aa756ae80438feb4743334bbcf3782cc52c89e4483d7bcd44ca42,,,,0.40587459271773696
mapper_checkpoint,secondary/tasks/atcoder__abc373_c/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_M.json,470f42ec283616ec3da80914a86262b1bfa0e4ad434c366b7bca77f5e96518a2,,,,0.40943452902138233
mapper_checkpoint,secondary/tasks/atcoder__abc373_e/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,9cc4ad235f8897fe8823ba77f7e8de5e80b2811f7e7f831a1f64980038cb5f80,,,,0.5002770107239485
mapper_checkpoint,secondary/tasks/atcoder__abc373_e/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_M.json,9b1000167041edd8c9ad052d5ce8cee3ac75e37e0da355be8ed364c66e741ea5,,,,0.39872876089066267
mapper_checkpoint,secondary/tasks/atcoder__abc373_e/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_ROTATING_H.json,8e40ad884965427563f3cf464e34ed37c3d76bcaafcc0cabbd08e1e5bac1c870,,,,0.4179154150187969
mapper_checkpoint,secondary/tasks/atcoder__abc373_g/mapper_loads/q82518pd9efqvq_secondary_0_1789847875220936193_FIXED_H.json,6264bbf14d904ce1ab188f2d4d69a1d518fb6c9ed78f6060d2077af68076cc92,,,,0.4172874097712338
