task_id,seed_index,answer_seed,perfect_seconds,removed_prefill_seconds,perfect_passed,A_minus_perfect_seconds,B_minus_perfect_seconds,D_minus_perfect_seconds,ROTATING_H_minus_perfect_seconds
atcoder/abc377_a,0,7598980040561133938,41.70866807131097,0.08802344603464007,True,0.21417483314871788,-12.215767367742956,0.08802344603464007,-0.473088304977864
atcoder/abc377_a,1,3652579338647849673,41.17214603582397,0.08802344603464007,True,0.748764643445611,-11.705628972966224,0.08802344603464007,0.06178560946136713
atcoder/abc377_a,2,2987873357444041405,41.17481555510312,0.08802344603464007,True,0.19398673670366406,-2.9843271048739552,0.08802344603464007,0.09022993501275778
atcoder/abc393_f,0,5087012212065420481,445.76016008714214,0.8222157037816942,True,16.616001694928855,70.3916587983258,0.8222157037816942,1.401454561855644
atcoder/abc393_f,1,6788608166218182190,447.9248700966127,0.8222157037816942,True,14.228442420251667,66.28463454032317,0.8222157037816942,0.8086265879683197
atcoder/abc393_f,2,4740481108047286921,445.5099405273795,0.8222157037816942,True,19.623118576593697,68.25435306038707,0.8222157037816942,1.967682069633156
atcoder/abc390_e,0,8000581708716338034,582.6707810172811,1.14310537930578,True,15.185337278060615,28.86527709616348,1.14310537930578,2.529644030611962
atcoder/abc390_e,1,1261434883456849023,583.9153151158243,1.14310537930578,True,15.86271733790636,28.532307859975845,1.14310537930578,-1.8040849496610463
atcoder/abc390_e,2,6154322352748059324,582.6796290846542,1.14310537930578,True,15.26756671210751,25.74050479149446,1.14310537930578,8.71905266540125
atcoder/abc394_g,0,1969209078908508391,973.6565774506889,1.9778704848140478,False,45.61001843819395,-364.7888466627337,1.9778704848140478,88.26698973402381
atcoder/abc394_g,1,5968960549424025403,974.6645171511918,1.9778704848140478,False,42.05420212773606,-365.3537733242847,1.9778704848140478,16.821468140929937
atcoder/abc394_g,2,3893858776795269376,977.9720942024142,1.9778704848140478,False,31.2586809261702,-369.7451922898181,1.9778704848140478,39.427530319895595
atcoder/abc398_a,0,6368435060145441161,155.72570215258747,0.19631154090166092,True,-9.308547928463668,267.16462627239525,0.19631154090166092,-10.634262833744287
atcoder/abc398_a,1,1987294353706905053,155.52841417863965,0.19631154090166092,True,-9.121192964259535,262.1111425240524,0.19631154090166092,0.36637901002541184
atcoder/abc398_a,2,6401666243916355439,159.00873484974727,0.19631154090166092,True,-12.61309756245464,257.8258249014616,0.19631154090166092,-3.0650353245437145
leetcode/3811,0,3550708054978896568,88.25380344782025,0.13754995167255402,True,10.629924171138555,-25.587658351287246,0.13754995167255402,0.9251779043115675
leetcode/3811,1,5272257258325376701,88.18739455891773,0.13754995167255402,True,15.699028097093105,-25.466234863735735,0.13754995167255402,0.32641942566260695
leetcode/3811,2,3698136761642048128,88.67982268007472,0.13754995167255402,True,11.901535356417298,-20.571815370582044,0.13754995167255402,8.26937672868371
atcoder/abc368_g,0,5673651198867800401,609.8907586322166,1.28671709401533,False,7.723967887926847,68.7350725820288,1.28671709401533,-2.1183020221069455
atcoder/abc368_g,1,7713126457030717025,610.0072561376728,1.28671709401533,False,8.190745268948376,70.29749839380383,1.28671709401533,-0.5145937777124345
atcoder/abc368_g,2,5684791470073718554,608.2642144146375,1.28671709401533,False,8.403065603226423,71.59814789285883,1.28671709401533,6.985451048705727
atcoder/abc366_d,0,309273886836010200,570.0931789982133,1.0672684172168374,True,12.843003812246025,-174.5691926307045,1.0672684172168374,5.688899086788297
atcoder/abc366_d,1,8357216834862663428,567.869779560715,1.0672684172168374,True,12.620428112335503,-174.33347913483158,1.0672684172168374,101.94688678067178
atcoder/abc366_d,2,27896342539677984,566.0652101975866,1.0672684172168374,True,12.907625943422318,-170.75043484847993,1.0672684172168374,5.145856505725533
atcoder/arc188_a,0,1109093442441351138,930.4222164396197,2.314608956221491,False,16.75414930516854,-236.93967468384653,2.314608956221491,88.06042302260175
atcoder/arc188_a,1,5254383615689488932,930.9957262952812,2.314608956221491,False,17.897192446514964,-234.6092348494567,2.314608956221491,85.0242804409936
atcoder/arc188_a,2,2010003539957655582,929.5687636500224,2.314608956221491,False,21.67633057013154,-234.07556385127828,2.314608956221491,44.25185275170952
leetcode/3543,0,1899570830718227976,208.3713049867656,0.4551573134958744,True,8.814182467060164,-96.42742041288875,0.4551573134958744,2.636103330180049
leetcode/3543,1,8125184257761784119,207.5359119696077,0.4551573134958744,True,9.002536605345085,-94.64217011793517,0.4551573134958744,2.520298885181546
leetcode/3543,2,4054205378965518771,204.7385871054139,0.4551573134958744,True,10.605944978771731,-92.78549075848423,0.4551573134958744,5.792443165555596
atcoder/abc388_e,0,2961649372093330733,339.9727650852874,0.4947002239059657,True,12.1438335867133,448.90975719946437,0.4947002239059657,-1.0368921279441565
atcoder/abc388_e,1,2001846984015399767,339.1001597472932,0.4947002239059657,True,-15.336702862288803,446.5971658665221,0.4947002239059657,-17.315628612879664
atcoder/abc388_e,2,7434240728437127453,339.3653594092466,0.4947002239059657,True,-15.62224232382141,448.33904306357726,0.4947002239059657,-17.628104495815933
atcoder/arc187_b,0,5942352774063188238,1070.2085965545848,2.1473998557776213,False,24.79284453834407,-299.35677989479154,2.1473998557776213,56.580187901854515
atcoder/arc187_b,1,8987476784732721774,1082.3315234119073,2.1473998557776213,False,16.997712975833565,-314.15802959445864,2.1473998557776213,78.13336028158665
atcoder/arc187_b,2,2115704358196868530,1082.0776935825124,2.1473998557776213,False,13.009478773223236,-307.7226875477936,2.1473998557776213,87.73076291196048
leetcode/3649,0,692666211627155907,266.9007222778164,0.4868927076458931,True,4.793220055056736,-76.55771611188538,0.4868927076458931,-1.121181158348918
leetcode/3649,1,1487005278261619230,262.33186301914975,0.4868927076458931,True,11.1516253487207,-71.68706613662653,0.4868927076458931,0.8748872727155685
leetcode/3649,2,6902981337335180397,259.8943966641091,0.4868927076458931,True,14.428711687680334,-68.32269411487505,0.4868927076458931,-1.1630363948643208
atcoder/abc375_a,0,9115793231745094683,129.9560880321078,0.25556892342865467,True,7.057275578612462,-46.878968593198806,0.25556892342865467,2.157413847744465
atcoder/abc375_a,1,5272486206831574257,129.52706283098087,0.25556892342865467,True,7.2652762699872255,-47.837181396083906,0.25556892342865467,-15.206339353695512
atcoder/abc375_a,2,3314954079087048005,128.15771045302972,0.25556892342865467,True,7.434126923792064,-47.51181127293967,0.25556892342865467,-13.809911409392953
atcoder/arc188_c,0,3124683115355723951,1089.1055030771531,2.479526672977954,False,13.956137872301042,-224.52042184676975,2.479526672977954,133.95613197190687
atcoder/arc188_c,1,4776462310738964083,1092.3965613148175,2.479526672977954,False,11.465612729545683,-225.95028605870903,2.479526672977954,163.95470739062876
atcoder/arc188_c,2,6947971330689755621,1087.7037114598788,2.479526672977954,False,20.457392679993063,-221.42157869040966,2.479526672977954,71.26148275099695
leetcode/3785,0,8620768314398106978,406.2685956261121,0.6304853339679539,True,13.685543591156602,-157.575580004137,0.6304853339679539,2.610605928581208
leetcode/3785,1,2354540175011774940,407.80785608198494,0.6304853339679539,True,11.622932194033638,-161.1631650479976,0.6304853339679539,0.7003616278525442
leetcode/3785,2,3618791672832347543,408.8316118600778,0.6304853339679539,True,11.669492275454104,-161.8837309528608,0.6304853339679539,0.6793630577158183
atcoder/abc385_f,0,7392876608029193634,1449.8580504050478,3.6679744620341808,False,59.12378308782354,-509.81138244923204,3.6679744620341808,109.71096973400563
atcoder/abc385_f,1,4118284257221796531,1433.447214038344,3.6679744620341808,False,7.761228203540668,-492.30746329319663,3.6679744620341808,125.69456342980266
atcoder/abc385_f,2,7681593004061912825,1448.3704237078782,3.6679744620341808,False,-6.845639158738777,-510.3605908395257,3.6679744620341808,111.30079689901322
atcoder/arc189_b,0,5468426471215534286,884.6333482211921,1.7652988161426038,False,10.98044052021578,210.28295913874172,1.7652988161426038,2.271175961010158
atcoder/arc189_b,1,7365576795078882280,883.5832387749106,1.7652988161426038,False,11.370942421024665,212.82020558416843,1.7652988161426038,1.4242981153074652
atcoder/arc189_b,2,1863269669910158903,884.2490598841105,1.7652988161426038,False,11.143224817933515,216.61727648577653,1.7652988161426038,2.873322289902717
leetcode/3784,0,6162401195178245189,826.8295462618116,1.6910003330558538,False,11.814350035274401,-47.98846139968373,1.6910003330558538,-7.124124443158507
leetcode/3784,1,7834609622410184427,823.1430928877089,1.6910003330558538,False,17.382878583390266,-43.830606205621734,1.6910003330558538,123.53780702315271
leetcode/3784,2,1025291350300445410,819.5991935490165,1.6910003330558538,False,23.128221972845495,-40.19927614950575,1.6910003330558538,127.4357260428369
leetcode/3709,0,1955381170192985544,788.6425090366974,1.434416654985398,True,11.588765103369951,-519.3055963693187,1.434416654985398,1.9222155413590372
leetcode/3709,1,6436135189592886269,787.9271985269152,1.434416654985398,True,14.827015320770442,-521.3662344696932,1.434416654985398,1.6356347859837115
leetcode/3709,2,4478939362561876567,788.6661150660366,1.434416654985398,True,14.314622258534655,-518.4825033247471,1.434416654985398,0.6784495320171118
leetcode/3656,0,8318021949916808410,331.1292293590959,0.49243767210282385,True,10.901663125958294,-154.522315452341,0.49243767210282385,1.1469830865971744
leetcode/3656,1,1889066639833633390,332.10684000723995,0.49243767210282385,True,8.590431971941143,-155.2964224733878,0.49243767210282385,0.7256937907077372
leetcode/3656,2,3907390638212297411,332.0792166823521,0.49243767210282385,True,8.472583528608084,-155.49956578551792,0.49243767210282385,-1.6661466665100306
atcoder/arc196_c,0,6952534655086092832,1372.1840421641245,3.5344051769934595,False,19.026687773875892,-468.75491140503436,3.5344051769934595,109.41193924495019
atcoder/arc196_c,1,7656177317016381728,1372.8359731917735,3.5344051769934595,False,20.02657778118737,-471.15150602324866,3.5344051769934595,46.01680295704864
atcoder/arc196_c,2,1821510873940285670,1372.607253746828,3.5344051769934595,False,16.959060474997386,-469.05185931525193,3.5344051769934595,105.27681110519916
atcoder/abc373_c,0,3802662830278154803,99.7523987418972,0.20661811716854572,True,-14.368015313753858,-53.18760256934911,0.20661811716854572,2.2086659129709005
atcoder/abc373_c,1,5666679617948159991,84.9281810852699,0.20661811716854572,True,0.44783900980837643,-49.528249530121684,0.20661811716854572,0.5347481705248356
atcoder/abc373_c,2,1495793221439300186,84.91052805958316,0.20661811716854572,True,0.4646433303132653,-49.51695889234543,0.20661811716854572,0.5614084601402283
atcoder/abc379_c,0,3067284843369643915,478.12894857651554,0.7442654650658369,True,12.604436826193705,346.372367300326,0.7442654650658369,-2.6799891081172973
atcoder/abc379_c,1,4870918010041793321,477.75192795088515,0.7442654650658369,True,15.226350067881867,348.1321972978767,0.7442654650658369,-0.4278621952980757
atcoder/abc379_c,2,2035029265611476168,476.19491104898043,0.7442654650658369,True,17.991328603588045,348.8394267577678,0.7442654650658369,1.1007358117494732
atcoder/abc396_f,0,8725803133323035620,1462.2416794018354,3.7080952040851116,False,60.75482554337941,-563.3312988011166,3.7080952040851116,105.27535423263907
atcoder/abc396_f,1,6611502514212588550,1548.3170249999966,3.7080952040851116,False,72.54453167505562,-618.2595213328023,3.7080952040851116,19.656372169032693
atcoder/abc396_f,2,4413928449627340171,1516.9901627746876,3.7080952040851116,False,103.25176051119342,-686.1239683106542,3.7080952040851116,50.809973668307066
leetcode/3627,0,4878462990258474017,431.73308103415184,0.6477292829658836,True,17.449491675244644,-148.03189339884557,0.6477292829658836,0.8135647180024534
leetcode/3627,1,8796204115069932242,433.3279529190622,0.6477292829658836,True,15.897539286175743,-149.30206566979177,0.6477292829658836,-1.7950164340436459
leetcode/3627,2,7900106310893530096,431.1993922959082,0.6477292829658836,True,18.986017343355343,-145.78657038975507,0.6477292829658836,1.0507165142334998
atcoder/arc189_c,0,5230051572735961656,1528.8023677277379,3.8372044661082327,False,19.116297533735633,-874.136338009499,3.8372044661082327,101.58412802917883
atcoder/arc189_c,1,2575802402940937060,1515.8773026112467,3.8372044661082327,False,31.632052989676595,-859.0751796620898,3.8372044661082327,47.3551916256547
atcoder/arc189_c,2,8010460402665699222,1531.2363629960455,3.8372044661082327,False,19.171944411937147,-874.949206518475,3.8372044661082327,98.91993527999148
atcoder/abc381_e,0,6763062881933930849,1115.3858992927708,2.626967303454876,True,9.60327820922248,-426.82833373965696,2.626967303454876,7.846572242677212
atcoder/abc381_e,1,314055828934824396,1114.713684360031,2.626967303454876,True,7.7829393511638045,-424.5090368264355,2.626967303454876,4.154036954045296
atcoder/abc381_e,2,319655547440091359,1114.1094538797624,2.626967303454876,True,11.999333799583837,-425.2651546266861,2.626967303454876,-1.126691972836852
atcoder/abc386_e,0,3188505059806640149,196.2596762778703,0.3929405603557825,True,7.2534730064217,86.9125958585646,0.3929405603557825,0.9369210191071033
atcoder/abc386_e,1,6632977380943967748,198.2628206985537,0.3929405603557825,True,5.731714441906661,82.69661574228667,0.3929405603557825,-2.843229303136468
atcoder/abc386_e,2,2010509652021397452,197.1526392812375,0.3929405603557825,True,9.238610836910084,81.2797331137117,0.3929405603557825,-0.8845081217586994
leetcode/3535,0,5723983813067523565,566.3909968722146,0.8752716390881687,True,16.276560758706182,-175.70873235329054,0.8752716390881687,2.2818243987858295
leetcode/3535,1,5631750565655326151,566.2933256903198,0.8752716390881687,True,16.559160951757804,-173.20757352141663,0.8752716390881687,0.5450542715843767
leetcode/3535,2,5624614427341384919,567.1734878304414,0.8752716390881687,True,15.088087151758373,-177.2092539984733,0.8752716390881687,1.5444363367278129
leetcode/3552,0,4609221547980109915,722.6895840982907,1.2933458723127842,False,9.499627167824656,-244.6224743986968,1.2933458723127842,2.605418171733618
leetcode/3552,1,8806318316007713453,725.2438400550745,1.2933458723127842,False,7.072258382104337,-246.69582266989164,1.2933458723127842,4.8595109935849905
leetcode/3552,2,7201116829321180127,724.1261869198643,1.2933458723127842,False,10.155933392001316,-246.27897593704984,1.2933458723127842,2.025866899639368
leetcode/3527,0,3282300302613991297,1178.3517471025698,2.4708989188075066,False,32.6225267003756,-461.9156729604583,2.4708989188075066,24.2983475420624
leetcode/3527,1,5683773097147579243,1179.7735658443999,2.4708989188075066,False,36.260580635396764,-466.0787500962615,2.4708989188075066,-3.3934267645236105
leetcode/3527,2,4089319341892230588,1180.1461847340688,2.4708989188075066,False,29.890169139020145,-462.921922106063,2.4708989188075066,25.97720957081765
atcoder/abc373_a,0,1723049545267725670,127.70298821153119,0.2528103068470955,True,-11.885460223769769,-43.730139524210244,0.2528103068470955,3.95137931779027
atcoder/abc373_a,1,8849504463185665821,128.89340470032766,0.2528103068470955,True,-13.083555196179077,-44.94854995654896,0.2528103068470955,-12.026472177356482
atcoder/abc373_a,2,2948802435646036482,126.97498386213556,0.2528103068470955,True,-11.16332905413583,-43.01193473348394,0.2528103068470955,-10.21293724514544
leetcode/3588,0,556487648623811906,721.4099685619585,1.21632512495853,True,21.326186509802938,-128.54524969076738,1.21632512495853,5.006425243103877
leetcode/3588,1,479925395602852484,721.9382466687821,1.21632512495853,True,20.258899169042706,-128.3891509710811,1.21632512495853,21.820508236298338
leetcode/3588,2,6989500087839216056,722.0795416107867,1.21632512495853,True,23.756385270273313,-130.07074101851322,1.21632512495853,4.676514495164156
atcoder/abc378_g,0,5145037393454995706,1454.0007256430108,3.573502572020516,False,216.56022033211775,-982.7537905450445,3.573502572020516,114.99005000013858
atcoder/abc378_g,1,7750443655539054768,1438.558305718936,3.573502572020516,False,9.293677341425791,-959.397023395868,3.573502572020516,130.51558044645935
atcoder/abc378_g,2,2578096000401449888,1452.2414357461967,3.573502572020516,False,208.41703928099014,-976.7629350842908,3.573502572020516,116.70129925198853
atcoder/abc366_c,0,2470597564449885189,333.27725631394424,0.52249801508151,True,15.46715412195772,-54.124609757447615,0.52249801508151,1.413368872832507
atcoder/abc366_c,1,1772770757216496090,334.6594854469877,0.52249801508151,True,11.344926590798423,-58.30010387743823,0.52249801508151,1.106252280762419
atcoder/abc366_c,2,4220502498232175861,335.6739831410814,0.52249801508151,True,13.032842298969626,-56.55443510343321,0.52249801508151,1.0119304358959198
leetcode/3701,0,1649260715794530058,1256.1865900198463,2.7978508160449564,False,26.644056947436184,-467.859288275009,2.7978508160449564,15.17076507420279
leetcode/3701,1,1673837500784980139,1255.4538474818692,2.7978508160449564,False,28.27171542099677,-467.39082336612046,2.7978508160449564,0.20761074125766754
leetcode/3701,2,4277748597049075549,1253.5500183410477,2.7978508160449564,False,27.210064196959138,-464.1316032151226,2.7978508160449564,106.82703737984411
atcoder/abc377_c,0,8039373078409595742,351.10781955486163,0.6186295989900827,True,7.6019870531745255,-119.79301203391515,0.6186295989900827,-10.482627963647246
atcoder/abc377_c,1,3662770675404045626,350.9038659161888,0.6186295989900827,True,6.773996883071959,-118.783457047306,0.6186295989900827,6.9077341463416815
atcoder/abc377_c,2,1442530135336423447,349.80366328312084,0.6186295989900827,True,7.789018395124003,-117.19766611047089,0.6186295989900827,-8.472524290904403
leetcode/3778,0,7176585100184222825,91.41991999000311,0.19706112146377563,True,6.939305183244869,-30.22343966201879,0.19706112146377563,2.270579995587468
leetcode/3778,1,8148807610699526423,92.57570201903582,0.19706112146377563,True,5.007087413221598,-32.07797155389562,0.19706112146377563,-1.568893825635314
leetcode/3778,2,1683087252507647226,89.95998020470142,0.19706112146377563,True,6.570842389250174,-30.097977387020364,0.19706112146377563,3.7913722340017557
atcoder/abc396_c,0,4792992399808109282,566.8768597424496,0.8289452735334635,True,10.687856488395482,-164.12104850355536,0.8289452735334635,-1.9830470569431782
atcoder/abc396_c,1,9177499479506694975,563.4048594397027,0.8289452735334635,True,16.42126152664423,-161.15744296996854,0.8289452735334635,-0.8831111490726471
atcoder/abc396_c,2,5698140726367256472,565.1119405638892,0.8289452735334635,True,14.741262653144076,-163.0760743448045,0.8289452735334635,-1.5071568451821804
leetcode/3764,0,2728970568800624584,495.1996025526896,0.7560325639788061,True,17.972821993287653,-313.49483324284665,0.7560325639788061,2.653250714763999
leetcode/3764,1,9112554584059507982,495.7520913630724,0.7560325639788061,True,13.977163556264713,-314.52240626630373,0.7560325639788061,0.3677630992606282
leetcode/3764,2,6237349139720563190,495.20877935830504,0.7560325639788061,True,16.762491746572778,-314.98735630419105,0.7560325639788061,3.1578222629614174
leetcode/3754,0,1021902758070142963,1208.6270371698774,2.6623995129484683,False,29.117763997754082,-707.4178738510236,2.6623995129484683,94.59894645912573
leetcode/3754,1,6634638175907642279,1208.95402386575,2.6623995129484683,False,26.239791333442554,-707.3876066240482,2.6623995129484683,94.60879442607984
leetcode/3754,2,6067030364368523108,1208.2376428360585,2.6623995129484683,False,27.55587706179358,-707.262898851186,2.6623995129484683,-3.964297113241628
leetcode/3794,0,3969397845032566387,1276.2371345213614,3.2265817001461983,False,6.717187616508454,-499.12988682393916,3.2265817001461983,1.4617071766406298
leetcode/3794,1,1434754401971691068,1277.0381471863948,3.2265817001461983,False,4.057252011494711,-500.87237786734477,3.2265817001461983,-5.2029060907661915
leetcode/3794,2,2020854863071049321,1273.2847530725412,3.2265817001461983,False,10.417354565346614,-494.12990634841844,3.2265817001461983,-6.9324697609990835
atcoder/abc387_a,0,4684788002899880570,44.97472159587778,0.10131928324699402,True,-0.5915414171759039,-19.29369297833182,0.10131928324699402,0.6027692724019289
atcoder/abc387_a,1,478629204260634204,44.92563954018988,0.10131928324699402,True,-0.5733134353067726,-19.24936070293188,0.10131928324699402,0.6544419210404158
atcoder/abc387_a,2,1913006211969246568,44.93041508109309,0.10131928324699402,True,-0.5963280904106796,-19.253702650079504,0.10131928324699402,0.6388051696121693
atcoder/abc369_a,0,8412251681438742808,262.5074742080178,0.444100096821785,True,-21.049336401047185,-102.12248711078428,0.444100096821785,3.676557308062911
atcoder/abc369_a,1,8814271908157063915,260.53604227281176,0.444100096821785,True,-19.089435929665342,-101.09957049391232,0.444100096821785,1.6193136014044285
atcoder/abc369_a,2,8565019523923177566,259.78634911752306,0.444100096821785,True,-18.33676129975356,-101.66337171359919,0.444100096821785,6.003041069954634
leetcode/3532,0,5593063510754874545,1024.3548775066156,2.147668097168207,False,14.214822153560817,-435.19448368949816,2.147668097168207,101.886778017506
leetcode/3532,1,3080169385130863467,1026.0898282912094,2.147668097168207,False,14.09313278272748,-436.656917728018,2.147668097168207,73.24663192033768
leetcode/3532,2,269954915679666002,1014.5957608923782,2.147668097168207,False,21.380593348760158,-426.43650656426325,2.147668097168207,-4.253749530762434
leetcode/3793,0,5611635898926686171,505.45102158444934,0.8001535411458462,True,11.576767946593463,-172.8144123996608,0.8001535411458462,0.900166280567646
leetcode/3793,1,5304178419115914907,506.6094662514515,0.8001535411458462,True,12.229232733836398,-175.05237685074098,0.8001535411458462,0.13879941496998072
leetcode/3793,2,334294789912380887,505.8714983991813,0.8001535411458462,True,11.525964603060856,-173.92751780641265,0.8001535411458462,0.2899558979552239
leetcode/3781,0,2429306250907319376,887.7722422392108,1.65373467002064,False,27.29496682086028,-315.29757173964754,1.65373467002064,7.195809012046084
leetcode/3781,1,2297767743948818166,887.3978653589729,1.65373467002064,False,26.29514564317651,-312.05184518382885,1.65373467002064,105.92530739447102
leetcode/3781,2,5523765601113521784,888.2104545482434,1.65373467002064,False,23.921219242038205,-305.9144600802101,1.65373467002064,-4.546821714146063
atcoder/abc387_c,0,6011018924567017288,1344.6090135830455,3.081781279994175,False,20.296451492933556,-778.6684242764022,3.081781279994175,109.44194986997172
atcoder/abc387_c,1,5034194713493837218,1343.5332911580335,3.081781279994175,False,22.051133889937773,-778.9398410052527,3.081781279994175,110.60036568087526
atcoder/abc387_c,2,4767377793337924477,1344.1704079392366,3.081781279994175,False,22.223015040857717,-780.6654540663585,3.081781279994175,110.08410131372511
atcoder/arc183_c,0,6648963859074377841,1597.515523594804,3.6540926080197096,False,-66.927044312004,-1038.1906334990636,3.6540926080197096,-40.67916559870355
atcoder/arc183_c,1,6222392167587764882,1596.1409486522898,3.6540926080197096,False,-55.02798209246248,-1043.2658596439287,3.6540926080197096,1.436983207706362
atcoder/arc183_c,2,5556977142005631929,1596.0138431084342,3.6540926080197096,False,-75.79083445155993,-909.8085853834637,3.6540926080197096,1.122721319552511
atcoder/abc382_b,0,6348134351613128716,143.3629283402115,0.2345592100173235,True,-10.090453749289736,31.195387017680332,0.2345592100173235,-0.40016965265385807
atcoder/abc382_b,1,4530511434144657904,143.848703983007,0.2345592100173235,True,-10.639259593794122,32.206335524329916,0.2345592100173235,-1.9316178592853248
atcoder/abc382_b,2,2475104595616172350,143.6654347560834,0.2345592100173235,True,-10.450094918953255,31.533505144063383,0.2345592100173235,-0.934174471301958
leetcode/3773,0,4352506762566301771,403.25289503717795,0.4298284989781678,True,24.12831243639812,-214.13330151489936,0.4298284989781678,1.1733084619045258
leetcode/3773,1,3597402939989146351,403.43912175204605,0.4298284989781678,True,29.33603146020323,-214.41714215674438,0.4298284989781678,1.990402938099578
leetcode/3773,2,750877633888213347,403.731690172106,0.4298284989781678,True,23.84192025475204,-214.63593795127235,0.4298284989781678,0.7795394458808005
leetcode/3522,0,8035018454030660853,344.9096645002719,0.5800928194075823,True,5.361535776639357,-188.2891371564474,0.5800928194075823,0.6193322502076626
leetcode/3522,1,1235620038795362311,343.34396570152603,0.5800928194075823,True,8.447954630479217,-184.64850431284867,0.5800928194075823,2.2677656654268503
leetcode/3522,2,9081946011545143246,343.66193427867256,0.5800928194075823,True,11.317620464134961,-189.04658414586447,0.5800928194075823,3.9986437540501356
leetcode/3687,0,5377994581459170426,1373.2180949330796,3.1137727859895676,False,25.27496147225611,-278.5540322747547,3.1137727859895676,1.615023653022945
leetcode/3687,1,2170108609427721116,1372.5347185032442,3.1137727859895676,False,28.944345531985164,-277.42079866398126,3.1137727859895676,103.71862938790582
leetcode/3687,2,6706652830109369277,1373.137966608163,3.1137727859895676,False,30.58189732208848,-277.7386467657052,3.1137727859895676,34.32344964891672
atcoder/abc391_a,0,7365073122936494011,46.918217384954914,0.07863825117237866,True,1.953798433067277,-20.64429468032904,0.07863825117237866,-0.05176966777071357
atcoder/abc391_a,1,2942138274827826104,46.905541580403224,0.07863825117237866,True,0.8917020608205348,-20.658636199310422,0.07863825117237866,-0.06490787537768483
atcoder/abc391_a,2,5292350339047292950,46.91242297552526,0.07863825117237866,True,0.8584721817169338,-20.66093590366654,0.07863825117237866,-0.09065969474613667
atcoder/abc385_b,0,1391578265143693975,599.6995856263675,1.1877465257421136,True,8.409930922556669,-287.43848634837195,1.1877465257421136,3.9323551189154387
atcoder/abc385_b,1,5200345166391949747,601.4202509503812,1.1877465257421136,True,9.880030574277043,-289.886109338142,1.1877465257421136,-0.7900512614287436
atcoder/abc385_b,2,5695585211557128206,602.1772729828954,1.1877465257421136,True,9.851252732798457,-291.39001710526645,1.1877465257421136,-0.7962407493032515
atcoder/abc394_b,0,71394692360464589,80.22548982314765,0.2023266963660717,True,0.7254541669972241,39.396204674616456,0.2023266963660717,0.3021429516375065
atcoder/abc394_b,1,4877971905784327383,80.21869793534279,0.2023266963660717,True,0.7608610677998513,39.21824268065393,0.2023266963660717,0.2825369816273451
atcoder/abc394_b,2,4932473368520089423,92.16109132952988,0.2023266963660717,True,-11.217420679982752,11.350436944514513,0.2023266963660717,1.085629116743803
atcoder/abc374_a,0,5951778022119933791,113.86756114591844,0.15994265815243125,True,-8.40174883743748,-65.35561816673726,0.15994265815243125,-8.964667106978595
atcoder/abc374_a,1,1278439009999317338,114.07518504280597,0.15994265815243125,True,-8.615163340000436,-65.5895003315527,0.15994265815243125,-9.184042065870017
atcoder/abc374_a,2,3638760878629474202,113.62810125295073,0.15994265815243125,True,-8.169577746186405,-65.11711636069231,0.15994265815243125,-8.002522761235014
atcoder/abc395_b,0,8328311267978783049,369.217196224723,0.5282940659672022,True,15.981435348046944,-83.03080689022318,0.5282940659672022,-0.9028428152669221
atcoder/abc395_b,1,1263073640280033715,370.26695340452716,0.5282940659672022,True,16.260347026167437,-84.3663690383546,0.5282940659672022,-2.6792217569891363
atcoder/abc395_b,2,5803832959930519676,369.95914026582614,0.5282940659672022,True,18.118233874207363,-82.938743556384,0.5282940659672022,-2.2281102989800274
atcoder/abc398_f,0,286530337121779522,515.0828526727855,0.6229089796543121,True,15.453794602304697,-88.1005740556866,0.6229089796543121,2.3736213576048613
atcoder/abc398_f,1,3546495563990424658,513.3862786851823,0.6229089796543121,True,19.948298351839185,-86.8879298272077,0.6229089796543121,3.1669102292507887
atcoder/abc398_f,2,8177432556432121295,511.8935202602297,0.6229089796543121,True,21.507408872246742,-84.12592447618954,0.6229089796543121,3.25876191444695
atcoder/abc388_d,0,4079501635057568748,1132.0903323013335,2.4952968638390303,True,14.171861048322171,-308.50664741313085,2.4952968638390303,-6.932130163535476
atcoder/abc388_d,1,3979555579596983806,1134.5021024271846,2.4952968638390303,True,13.606087618740276,-309.11099067376927,2.4952968638390303,109.47108209878206
atcoder/abc388_d,2,4798382981691385259,1121.4062901772559,2.4952968638390303,True,22.418384751770645,-299.11678961501457,2.4952968638390303,65.5033161714673
atcoder/abc385_e,0,3830295692231767119,932.1558443147223,2.0260916501283646,False,14.148297161096707,-95.56088785943575,2.0260916501283646,-12.353708891198039
atcoder/abc385_e,1,2093742631304762513,932.9753124460112,2.0260916501283646,False,12.343928432790563,-98.29848025203682,2.0260916501283646,-13.9185641258955
atcoder/abc385_e,2,894967357111203254,933.1134252536576,2.0260916501283646,False,8.520577222341672,-96.254113225732,2.0260916501283646,-13.649545162916183
atcoder/abc378_f,0,4600633751785125953,814.6775914959144,1.3973434083163738,False,10.263286715140566,58.474016349064186,1.3973434083163738,48.493761824443936
atcoder/abc378_f,1,6572837554296263609,813.4568115330767,1.3973434083163738,False,13.12219715793617,60.7737071600277,1.3973434083163738,3.583225294947624
atcoder/abc378_f,2,6840580382342854892,813.7353526267689,1.3973434083163738,False,13.80652619083412,57.13284156774171,1.3973434083163738,21.81831027753651
